DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2001-0345-PNG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000ag32,,PNG,Papua New Guinea,Melanesia,Oceania,Mumeng district (Morobe province),,"Slide (land, mud, snow, rock)",No,No,No,,6.4,Richter,-6.884,146.388,,2001,6.0,5.0,2001,6.0,5.0,,1.0,,200.0,201.0,,,,,,,60.5035788853056,"[{""adm2_code"":37525,""adm2_name"":""Mumeng""}]",2008-05-08,2023-09-25
2001-0358-TUR,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000ahe3,,TUR,Türkiye,Western Asia,Asia,Osmaniye province,,,No,No,No,,5.5,Richter,37.238,36.206,,2001,6.0,25.0,2001,6.0,25.0,,130.0,350.0,,480.0,,,,,,,60.5035788853056,"[{""adm1_code"":3079,""adm1_name"":""Osmaniye""}]",2003-07-01,2023-09-25
2001-0389-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000ajhn,,CHN,China,Eastern Asia,Asia,"Donghua village (Yongsheng Xian area, Lijiang district, Yunnan Sheng province)",,,No,No,No,,4.6,Richter,24.455,102.66,,2001,7.0,14.0,2001,7.0,14.0,,,25000.0,,25000.0,,,,,,,60.5035788853056,"[{""adm2_code"":13315,""adm2_name"":""Lijiang""}]",2003-09-05,2023-09-25
2001-0546-IDN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000ahm8,,IDN,Indonesia,South-eastern Asia,Asia,Jawa Barat province,,,No,No,No,,5.0,Richter,-6.99,108.275,,2001,6.0,28.0,2001,6.0,28.0,,12.0,12500.0,,12512.0,,,,,,,60.5035788853056,"[{""adm1_code"":73613,""adm1_name"":""Jawa Barat""}]",2008-05-08,2023-09-25
2001-0598-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000arq9,,CHN,China,Eastern Asia,Asia,"Yongsheng area (Lijiang district, Yunnan Sheng province)",,,No,No,No,,5.6,Richter,26.316,100.648,,2001,10.0,27.0,2001,10.0,27.0,1.0,220.0,,17000.0,17220.0,,,,,,,60.5035788853056,"[{""adm2_code"":13315,""adm2_name"":""Lijiang""}]",2003-09-05,2023-09-25
2001-0669-IDN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000a9kc,,IDN,Indonesia,South-eastern Asia,Asia,Bengkulu province,,,No,No,No,,7.4,Richter,-4.68,102.562,,2001,2.0,13.0,2001,2.0,13.0,,,,,,,,,,,,60.5035788853056,"[{""adm1_code"":1514,""adm1_name"":""Bengkulu""}]",2008-05-08,2023-09-25
2001-0748-TUR,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000ajbh,,TUR,Türkiye,Western Asia,Asia,Erzurum province,,,No,No,No,,5.4,Richter,39.832,41.623,,2001,7.0,10.0,2001,7.0,10.0,,46.0,85.0,,131.0,,,,,,,60.5035788853056,"[{""adm1_code"":3046,""adm1_name"":""Erzurum""}]",2008-05-08,2023-09-25
2001-0749-GRC,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000ak5s,,GRC,Greece,Southern Europe,Europe,"Skyros Island (Evvoias district, Sterea Ellada province)",,,No,No,No,,6.5,Richter,39.059,24.244,,2001,7.0,26.0,2001,7.0,26.0,,,300.0,,300.0,,,,,,,60.5035788853056,"[{""adm2_code"":16716,""adm2_name"":""Evvoias""}]",2014-02-25,2023-09-25
2001-0750-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000aqec,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Birjand district (Khorasan province),,,No,No,No,,4.9,Richter,33.007,60.276,,2001,10.0,8.0,2001,10.0,8.0,,,1000.0,,1000.0,,,,,,,60.5035788853056,"[{""adm2_code"":40909,""adm2_name"":""Birjand""}]",2008-05-08,2023-09-25
2001-0751-PER,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000atz4,,PER,Peru,Latin America and the Caribbean,Americas,"Pucuncho city (Cayarani municipality, Condesuyos district, Arequipa province) ; Chuquibamba municipality (Condesuyos district, Arequipa province)",,,No,No,No,,5.8,Richter,-15.35,-72.516,,2001,12.0,4.0,2001,12.0,4.0,2.0,5.0,150.0,,155.0,,,,,,,60.5035788853056,"[{""adm2_code"":24044,""adm2_name"":""Condesuyos""}]",2014-02-27,2023-09-25
2001-0754-PER,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000am2s,,PER,Peru,Latin America and the Caribbean,Americas,Antambaba district (Apurcmac province),,,No,No,No,,5.8,Richter,-14.258,-72.683,,2001,8.0,9.0,2001,8.0,9.0,4.0,15.0,3950.0,,3965.0,,,,,,,60.5035788853056,"[{""adm2_code"":24034,""adm2_name"":""Antabamba""}]",2008-05-08,2023-09-25
2002-0002-VUT,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000avpw,,VUT,Vanuatu,Melanesia,Oceania,Port Vila city (Shefa province),,"Slide (land, mud, snow, rock)",No,No,No,,7.2,Richter,-17.6,167.856,,2002,1.0,3.0,2002,1.0,3.0,,,500.0,,500.0,,,,,,,61.4631882611914,"[{""adm2_code"":31853,""adm2_name"":""Administrative unit not available""}]",2004-03-24,2023-09-25
2002-0015-TJK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000aw3f,,TJK,Tajikistan,Central Asia,Asia,"Taghi Akbar, Talkhan Chashma, Passimokhroukho areas (Rogunsky district, Tadzhikistan Territories province)",,,No,No,No,30.0,5.3,Richter,38.673,69.902,,2002,1.0,9.0,2002,1.0,9.0,3.0,50.0,1000.0,,1050.0,,,,,,,61.4631882611914,"[{""adm2_code"":37625,""adm2_name"":""Rogunsky""}]",2005-04-19,2023-09-25
2002-0042-RWA,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000awns,,RWA,Rwanda,Sub-Saharan Africa,Africa,"Gisenyi city (Rubavu district, West/Iburengerazuba province)",,,No,No,No,,4.7,Richter,-1.684,29.077,,2002,1.0,17.0,2002,1.0,17.0,45.0,108.0,1535.0,,1643.0,,,,,,,61.4631882611914,"[{""adm2_code"":21998,""adm2_name"":""Rubavu""}]",2007-11-06,2023-09-25
2002-0065-TUR,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000axp7,,TUR,Türkiye,Western Asia,Asia,Bolvadin district (Afyon province),,,No,No,No,1982.0,6.5,Richter,38.573,31.271,,2002,2.0,3.0,2002,2.0,3.0,42.0,327.0,222000.0,30000.0,252327.0,,,,,95000.0,154564.0,61.4631882611914,"[{""adm2_code"":27472,""adm2_name"":""Bolvadin""}]",2005-04-19,2023-09-25
2002-0070-PNG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000aw5z,,PNG,Papua New Guinea,Melanesia,Oceania,Aitape district (West Sepik province),,,No,No,No,,6.7,Richter,-3.212,142.427,,2002,1.0,10.0,2002,1.0,10.0,1.0,,,1000.0,1000.0,,,,,,,61.4631882611914,"[{""adm2_code"":37557,""adm2_name"":""Aitape""}]",2003-09-04,2023-09-25
2002-0107-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000ayn7,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Dashty district (Bushehr province),,,No,No,No,,5.4,Richter,28.093,51.755,,2002,2.0,17.0,2002,2.0,17.0,1.0,30.0,750.0,,780.0,,,,,,,61.4631882611914,"[{""adm2_code"":40928,""adm2_name"":""Dashty""}]",2014-03-07,2023-09-25
2002-0122-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000azhb,,AFG,Afghanistan,Southern Asia,Asia,"Hindu Kush montain (Wakhan district, Badakhshan province), Souchi Bala Payan, Yawan villages (Yawan district, Badakhshan province), Souch village (Jorm district, Badakhshan province), Jurm, Malang Ab villages (Baharak district, Badakhshan province), Rostaq district (Takhar province), Kabul district (Kabul province), Khuram Wa Sarbagh, Aybak districts (Samagan province)",,"Slide (land, mud, snow, rock)",No,No,No,,6.3,Richter,36.429,70.438,,2002,3.0,3.0,2002,3.0,3.0,150.0,13.0,3500.0,,3513.0,,,,,,,61.4631882611914,"[{""adm2_code"":3456,""adm2_name"":""Wakhan""},{""adm2_code"":99997,""adm2_name"":""Yawan""},{""adm2_code"":100013,""adm2_name"":""Baharak""},{""adm2_code"":100015,""adm2_name"":""Jorm""},{""adm2_code"":3585,""adm2_name"":""Kabul""},{""adm2_code"":3724,""adm2_name"":""Aybak""},{""adm2_code"":3727,""adm2_name"":""Khuram Wa Sarbagh""},{""adm2_code"":3743,""adm2_name"":""Rostaq""}]",2014-02-28,2023-09-25
2002-0122-PAK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000azhb,,PAK,Pakistan,Southern Asia,Asia,Bajaur Agency district (Federally Administered Tribal Areas province),,,No,No,No,,6.3,Richter,36.429,70.438,,2002,3.0,3.0,2002,3.0,3.0,3.0,,,,,,,,,,,61.4631882611914,"[{""adm2_code"":23631,""adm2_name"":""Bajaur Agency""}]",2014-02-28,2023-09-25
2002-0122-TJK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000azhb,,TJK,Tajikistan,Central Asia,Asia,Badakhshoni Kuni province,,,No,No,No,,6.3,Richter,36.429,70.438,,2002,3.0,3.0,2002,3.0,3.0,,,,500.0,500.0,,,,,,,61.4631882611914,"[{""adm1_code"":2847,""adm1_name"":""Badakhshoni Kuni""}]",2014-02-28,2023-09-25
2002-0129-PHL,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000azqw,,PHL,Philippines,South-eastern Asia,Asia,"General Santos city (South Cotabato district, Region XII (Soccsksargen) province), Kiamba area (Saranggani district, Region XII (Soccsksargen) province)",,Tsunami/Tidal wave,No,No,No,,7.5,Richter,6.033,124.249,,2002,3.0,5.0,2002,3.0,5.0,15.0,100.0,73351.0,,73451.0,,,,,1714.0,2789.0,61.4631882611914,"[{""adm2_code"":24270,""adm2_name"":""Saranggani""},{""adm2_code"":24271,""adm2_name"":""South Cotabato""}]",2003-09-04,2023-09-25
2002-0172-TWN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b1e2,,TWN,Taiwan (Province of China),Eastern Asia,Asia,"Hualien area (Name Unknown district, Taiwan Sheng province)",,"Slide (land, mud, snow, rock)|Tsunami/Tidal wave",No,No,No,,7.1,Richter,24.279,122.179,,2002,3.0,31.0,2002,3.0,31.0,4.0,200.0,300.0,,500.0,,,10000.0,16270.0,25000.0,40675.0,61.4631882611914,"[{""adm2_code"":13277,""adm2_name"":""Name Unknown""}]",2003-09-03,2023-09-25
2002-0175-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b10y,,AFG,Afghanistan,Southern Asia,Asia,Nahrin district (Baghlan province),,"Slide (land, mud, snow, rock)",Yes,No,No,6538.0,6.1,Richter,36.062,69.315,,2002,3.0,25.0,2002,3.0,25.0,1000.0,1228.0,80000.0,10000.0,91228.0,,,,,,,61.4631882611914,"[{""adm2_code"":99984,""adm2_name"":""Nahrin""}]",2008-01-03,2023-09-25
2002-0208-AFG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b283,,AFG,Afghanistan,Southern Asia,Asia,"Dawabi, Khojakeder villages (Nahrin district, Baghlan province)",,"Slide (land, mud, snow, rock)",No,No,No,,5.9,Richter,35.959,69.417,,2002,4.0,12.0,2002,4.0,12.0,50.0,150.0,6000.0,,6150.0,,,,,,,61.4631882611914,"[{""adm2_code"":99984,""adm2_name"":""Nahrin""}]",2003-09-03,2023-09-25
2002-0234-SCG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b324,,SCG,Serbia Montenegro,Southern Europe,Europe,Gnjilane town (Kosovsko-pomoravski Province) (Serbia),,,No,No,No,,5.7,Richter,42.436,21.466,,2002,4.0,24.0,2002,4.0,24.0,1.0,100.0,,,100.0,,,,,,,61.4631882611914,"[{""adm2_code"":47633,""adm2_name"":""Administrative unit not available""}]",2003-09-03,2023-09-25
2002-0246-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b33c,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Behabad village (Sonqor district, Kermanshah province) Dinvar village (Sahneh district, Kermanshah province)",,,No,No,No,,5.4,Richter,34.642,47.4,,2002,4.0,24.0,2002,4.0,24.0,2.0,56.0,20000.0,,20056.0,,,,,,,61.4631882611914,"[{""adm2_code"":41082,""adm2_name"":""Sahneh""},{""adm2_code"":41119,""adm2_name"":""Sonqor""}]",2014-03-07,2023-09-25
2002-0247-GEO,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b35x,,GEO,Georgia,Western Asia,Asia,Tbilissi district (Tbilisi province),,"Slide (land, mud, snow, rock)",Yes,Yes,No,3376.0,4.8,Richter,41.765,44.96,,2002,4.0,25.0,2002,4.0,25.0,6.0,70.0,18000.0,1086.0,19156.0,,,,,350000.0,569447.0,61.4631882611914,"[{""adm2_code"":16525,""adm2_name"":""Tbilissi""}]",2005-04-19,2023-09-25
2002-0368-ARG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b53c,,ARG,Argentina,Latin America and the Caribbean,Americas,"Aminga, Anillaco, Agua Blanca, Chuquis towns (Castro Barros district, La Rioja Provinve)",,"Slide (land, mud, snow, rock)",No,No,No,,6.0,Richter,-28.937,-66.797,,2002,5.0,28.0,2002,5.0,28.0,,27.0,500.0,200.0,727.0,,,,,,,61.4631882611914,"[{""adm2_code"":4685,""adm2_name"":""Castro Barros""}]",2003-09-03,2023-09-25
2002-0378-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b6pk,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Ab Garm, Buin Zahra, Avaj villages (Bueinzahra district, Ghazvin province), Shirin Su area (Kabudarahang district, Hamedan province), Razan district (Hamedan province), Abhar, Khodabandeh districts (Zanjan province)",,,Yes,Yes,No,4244.0,6.5,Richter,35.626,49.047,,2002,6.0,22.0,2002,6.0,22.0,227.0,1300.0,110000.0,,111300.0,,,,,300000.0,488097.0,61.4631882611914,"[{""adm2_code"":40984,""adm2_name"":""Kabudarahang""},{""adm2_code"":41074,""adm2_name"":""Razan""},{""adm2_code"":40863,""adm2_name"":""Abhar""},{""adm2_code"":40998,""adm2_name"":""Khodabandeh""},{""adm2_code"":40915,""adm2_name"":""Bueinzahra""}]",2014-03-12,2023-09-25
2002-0512-IDN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b9xr,,IDN,Indonesia,South-eastern Asia,Asia,Poso district (Sulawesi Tengah province),,,No,No,No,,6.2,Richter,-1.196,121.333,,2002,8.0,15.0,2002,8.0,15.0,,48.0,2500.0,,2548.0,,,,,,,61.4631882611914,"[{""adm2_code"":73830,""adm2_name"":""Poso""}]",2003-09-03,2023-09-25
2002-0545-EGY,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000baje,,EGY,Egypt,Northern Africa,Africa,Cairo province,,,No,No,No,,4.4,Richter,30.2,31.41,,2002,8.0,24.0,2002,8.0,24.0,,,250.0,,250.0,,,,,,,61.4631882611914,"[{""adm1_code"":61515,""adm1_name"":""Cairo""}]",2003-07-01,2023-09-25
2002-0577-PNG,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bbpf,,PNG,Papua New Guinea,Melanesia,Oceania,Wewak district (East Sepik province),,Tsunami/Tidal wave,No,No,No,53.0,7.6,Richter,-3.302,142.945,,2002,9.0,8.0,2002,9.0,8.0,4.0,70.0,4400.0,,4470.0,,,,,,,61.4631882611914,"[{""adm2_code"":37488,""adm2_name"":""Wewak""}]",2005-04-19,2023-09-25
2002-0584-IND,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bc65,,IND,India,Southern Asia,Asia,Andaman Islands district (Andaman and Nicobar province),,Tsunami/Tidal wave,No,No,No,,6.5,Richter,13.036,93.068,,2002,9.0,13.0,2002,9.0,13.0,2.0,,,200.0,200.0,,,,,,,61.4631882611914,"[{""adm2_code"":17545,""adm2_name"":""Andaman Islands""}]",2005-06-27,2023-09-25
2002-0643-IDN,No,nat-geo-ear-tsu,Natural,Geophysical,Earthquake,Tsunami,USGS:usp000be54,,IDN,Indonesia,South-eastern Asia,Asia,"Manokwari, Ransiki, Oransbari, Prafi, Anggi, Warmare villages (Manokwari district, Papua Barat province), Bintuni village (Telukbintuni district, Papua Barat province), Windesi, Wasior villages (Telukwondama district, Papua Barat province)",,"Slide (land, mud, snow, rock)|Tsunami/Tidal wave",No,No,No,148.0,7.6,Richter,-1.757,134.297,,2002,10.0,10.0,2002,10.0,10.0,8.0,632.0,8450.0,,9082.0,,,,,,,61.4631882611914,"[{""adm2_code"":73790,""adm2_name"":""Manokwari""},{""adm2_code"":73869,""adm2_name"":""Telukbintuni""},{""adm2_code"":73870,""adm2_name"":""Telukwondama""}]",2005-04-19,2023-09-25
2002-0654-TZA,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b4j1,,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,Bunda district (Mara province),,,No,No,No,,5.5,Richter,-2.907,33.733,,2002,5.0,18.0,2002,5.0,18.0,2.0,,,2000.0,2000.0,,,,,,,61.4631882611914,"[{""adm2_code"":48430,""adm2_name"":""Bunda""}]",2003-07-01,2023-09-25
2002-0655-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000b9h8,,CHN,China,Eastern Asia,Asia,"Rulong village (Xinlong Xian area, Garze Tibetan district, Sichuan Sheng province)",,,No,No,No,,5.3,Richter,30.916,99.927,,2002,8.0,8.0,2002,8.0,8.0,,,330.0,48.0,378.0,,,,,,,61.4631882611914,"[{""adm2_code"":13271,""adm2_name"":""Garzê Tibetan""}]",2014-03-11,2023-09-25
2002-0680-ITA,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bfkj,,ITA,Italy,Southern Europe,Europe,"Zafferana Etnea, Giarre, Santa Venerina towns (Catania Province, Sicilia Region)",,,No,No,No,,4.3,Richter,37.67,15.267,,2002,10.0,29.0,2002,10.0,29.0,,9.0,,1000.0,1009.0,,,,,,,61.4631882611914,"[{""adm2_code"":18392,""adm2_name"":""Catania""}]",2003-09-02,2023-09-25
2002-0690-ITA,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bfqg,,ITA,Italy,Southern Europe,Europe,"San Guliano di Puglia town (Campobasso province, Molise region)",,"Slide (land, mud, snow, rock)",No,No,No,,5.9,Richter,41.789,14.872,,2002,10.0,31.0,2002,10.0,31.0,30.0,33.0,,8500.0,8533.0,,,,,796000.0,1295084.0,61.4631882611914,"[{""adm2_code"":18371,""adm2_name"":""Campobasso""}]",2003-09-02,2023-09-25
2002-0692-PAK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bfug,,PAK,Pakistan,Southern Asia,Asia,Administrative unit not available district (Jammu and Kashmir province),,"Slide (land, mud, snow, rock)",No,No,No,,5.4,Richter,35.517,74.654,,2002,11.0,2.0,2002,11.0,2.0,17.0,65.0,11000.0,4000.0,15065.0,,,,,,,61.4631882611914,"[{""adm2_code"":40418,""adm2_name"":""Administrative unit not available""}]",2003-09-02,2023-09-25
2002-0721-PAK,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bj2e,,PAK,Pakistan,Southern Asia,Asia,Administrative unit not available district (Jammu and Kashmir province),,"Slide (land, mud, snow, rock)",No,No,No,304.0,6.3,Richter,35.414,74.515,,2002,11.0,20.0,2002,11.0,20.0,19.0,40.0,140742.0,,140782.0,,,,,,,61.4631882611914,"[{""adm2_code"":40418,""adm2_name"":""Administrative unit not available""}]",2005-04-19,2023-09-25
2002-0757-GRC,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bjwy,,GRC,Greece,Southern Europe,Europe,"Vartholomio city (Ileias district, Dytiki Ellada province)",,,No,No,No,,5.7,Richter,37.747,21.087,,2002,12.0,2.0,2002,12.0,2.0,,17.0,150.0,,167.0,,,,,,,61.4631882611914,"[{""adm2_code"":16683,""adm2_name"":""Ileias""}]",2005-06-27,2023-09-25
2002-0770-VUT,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bjhn,,VUT,Vanuatu,Melanesia,Oceania,Merelava island (Torba province),,"Slide (land, mud, snow, rock)",No,No,No,,5.9,Richter,-14.49,167.827,,2002,11.0,27.0,2002,11.0,27.0,,3.0,500.0,,503.0,,,,,,,61.4631882611914,"[{""adm2_code"":31855,""adm2_name"":""Administrative unit not available""}]",2003-07-01,2023-09-25
2002-0804-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bmbe,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Kermanshah province,,,No,No,No,,5.2,Richter,34.594,47.454,,2002,12.0,24.0,2002,12.0,24.0,,15.0,15000.0,,15015.0,,,,,,,61.4631882611914,"[{""adm1_code"":1539,""adm1_name"":""Kermanshah""}]",2014-04-04,2023-09-25
2002-0820-IDN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bcqu,,IDN,Indonesia,South-eastern Asia,Asia,"Ransiki village (Manokwari district, Papua Barat province)",,,No,No,No,,6.4,Richter,-1.68,134.234,,2002,9.0,20.0,2002,9.0,20.0,,,155.0,,155.0,,,,,,,61.4631882611914,"[{""adm2_code"":73790,""adm2_name"":""Manokwari""}]",2003-07-01,2023-09-25
2002-0821-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bd44,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Masjed-e soleiman district (Khuzestan province),,,No,No,No,,5.6,Richter,31.995,49.329,,2002,9.0,25.0,2002,9.0,25.0,,5.0,,,5.0,,,,,,,61.4631882611914,"[{""adm2_code"":41032,""adm2_name"":""Masjed-e soleiman""}]",2014-03-07,2023-09-25
2002-0822-IDN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bfuz,,IDN,Indonesia,South-eastern Asia,Asia,Simeulue district (Nangroe Aceh Darussalam province),,,No,No,No,,7.4,Richter,2.824,96.085,,2002,11.0,2.0,2002,11.0,2.0,3.0,60.0,,,60.0,,,,,,,61.4631882611914,"[{""adm2_code"":73850,""adm2_name"":""Simeulue""}]",2003-07-01,2023-09-25
2002-0835-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bkpm,,CHN,China,Eastern Asia,Asia,"Yumen Shi (Jiuquan district, Gansu Sheng province)",,,No,No,No,,5.6,Richter,39.736,97.443,,2002,12.0,14.0,2002,12.0,14.0,2.0,,65500.0,,65500.0,,,,,,,61.4631882611914,"[{""adm2_code"":13019,""adm2_name"":""Jiuquan""}]",2003-09-02,2023-09-25
2002-0882-ITA,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bbb2,,ITA,Italy,Southern Europe,Europe,Palermo Province (Sicilia Region),,,No,No,No,,6.0,Richter,38.381,13.701,,2002,9.0,6.0,2002,9.0,6.0,2.0,,,,,,,,,500000.0,813495.0,61.4631882611914,"[{""adm2_code"":18395,""adm2_name"":""Palermo""}]",2008-05-08,2023-09-25
2003-0039-MEX,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bnyr,,MEX,Mexico,Latin America and the Caribbean,Americas,"Colima, Armeria, Coquimatlan, Ixtlahuacan, Cuahutemoc, Villa de Alvarez, Manzanillo, Minatitlan, Tecoman districts (Colima province), Zapotitlan de Vadillo, Toliman, Tonila, Pihuamo districts (Jalisco province)",,"Slide (land, mud, snow, rock)",Yes,No,Yes,229.0,7.6,Richter,18.77,-104.104,,2003,1.0,22.0,2003,1.0,22.0,29.0,1073.0,177530.0,,178603.0,,,25000.0,39772.0,116300.0,185019.0,62.8584595000413,"[{""adm2_code"":19812,""adm2_name"":""Armeria""},{""adm2_code"":19813,""adm2_name"":""Colima""},{""adm2_code"":19815,""adm2_name"":""Coquimatlan""},{""adm2_code"":19816,""adm2_name"":""Cuauhtemoc""},{""adm2_code"":19817,""adm2_name"":""Ixtlahuacan""},{""adm2_code"":19818,""adm2_name"":""Manzanillo""},{""adm2_code"":19819,""adm2_name"":""Minatitlan""},{""adm2_code"":19820,""adm2_name"":""Tecoman""},{""adm2_code"":19821,""adm2_name"":""Villa De Alvarez""},{""adm2_code"":20151,""adm2_name"":""Pihuamo""},{""adm2_code"":20182,""adm2_name"":""Toliman""},{""adm2_code"":20186,""adm2_name"":""Tonila""},{""adm2_code"":20204,""adm2_name"":""Zapotitlan De Vadillo""}]",2005-04-13,2023-09-25
2003-0050-TUR,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bpa1,,TUR,Türkiye,Western Asia,Asia,Pulumur district (Tunceli province),,,No,No,No,,6.1,Richter,39.5,39.878,,2003,1.0,27.0,2003,1.0,27.0,1.0,2.0,,,2.0,,,,,,,62.8584595000413,"[{""adm2_code"":28328,""adm2_name"":""Pulumur""}]",2004-01-14,2023-09-25
2003-0068-IRN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,USGS:usp000bndp,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Nourabad area (Shiraz district, Fars province), Kazerun district (Fars province)",,,No,No,No,,5.2,Richter,29.59,51.474,,2003,1.0,11.0,2003,1.0,11.0,,80.0,6750.0,3250.0,10080.0,,,,,,,62.8584595000413,"[{""adm2_code"":40993,""adm2_name"":""Kazerun""},{""adm2_code"":41111,""adm2_name"":""Shiraz""}]",2014-03-07,2023-09-25
